venta_id,producto_id,venta,prevision
85,12,24,16
86,12,18,24
87,12,17,33
88,12,39,20
89,12,0,11
90,12,24,17
91,12,9,16
92,12,50,24
93,12,37,34
94,12,9,20
95,12,9,11
96,12,0,17
97,12,28,16
98,12,27,24
99,12,14,34
100,12,13,12
101,12,15,17
102,12,12,16
103,12,6,24
104,12,32,34
105,12,32,20
106,12,11,12
107,12,22,17
108,12,26,16
109,12,8,24
110,12,59,34
111,12,7,20
112,12,21,12
113,12,11,17
114,12,7,17
115,12,34,24
116,12,44,34
117,12,22,20
118,12,30,12
119,12,27,17
120,12,9,17
121,12,44,24
122,12,21,34
123,12,2,20
124,12,0,12
125,12,28,17
126,12,0,17
127,12,0,24
128,12,0,34
129,12,0,20
130,12,0,12
131,12,0,17
132,12,0,17
133,12,0,24
134,12,0,34
135,12,0,20
136,12,0,12
137,12,0,18
138,12,0,17
139,12,0,25
140,12,0,34
141,12,0,20
142,12,0,12
143,12,0,18
144,12,0,17
145,12,0,25
146,12,0,34
147,12,0,20
148,12,0,12
149,12,0,18
150,12,0,17
151,12,0,25
1,13,13,17
2,13,20,13
3,13,11,15
4,13,15,15
5,13,11,26
6,13,24,17
7,13,2,13
8,13,19,16
9,13,12,15
10,13,29,24
11,13,26,26
12,13,22,17
13,13,6,13
14,13,32,16
15,13,26,15
16,13,4,24
17,13,38,26
18,13,8,18
19,13,13,13
20,13,0,16
21,13,25,16
22,13,9,24
23,13,32,26
24,13,13,18
25,13,30,13
26,13,26,16
27,13,27,16
28,13,44,24
29,13,28,26
30,13,38,18
31,13,29,14
32,13,34,16
33,13,17,16
34,13,29,24
35,13,24,26
36,13,3,18
37,13,2,14
38,13,21,16
39,13,23,16
40,13,27,24
41,13,59,27
42,13,17,18
43,13,20,14
44,13,24,17
45,13,1,16
46,13,46,25
47,13,40,27
48,13,19,18
49,13,1,14
50,13,27,17
51,13,5,16
52,13,23,25
53,13,5,27
54,13,11,18
55,13,22,14
56,13,31,17
57,13,7,16
58,13,30,25
59,13,23,27
60,13,3,19
61,13,8,14
62,13,8,17
63,13,18,17
64,13,5,25
65,13,18,27
66,13,40,19
67,13,19,14
68,13,12,17
69,13,6,17
70,13,8,25
71,13,16,27
72,13,14,19
73,13,9,15
74,13,20,17
75,13,16,17
76,13,46,25
77,13,18,27
78,13,25,19
79,13,18,15
80,13,1,17
81,13,19,28
82,13,14,19
83,13,7,15
84,13,27,18
85,13,29,17
86,13,20,26
87,13,44,28
88,13,34,19
89,13,3,15
90,13,11,18
91,13,14,17
92,13,36,26
93,13,35,28
94,13,16,20
95,13,15,15
96,13,10,18
97,13,27,18
98,13,26,26
99,13,39,28
100,13,28,15
101,13,5,18
102,13,18,18
103,13,42,26
104,13,49,28
105,13,11,20
106,13,28,16
107,13,1,18
108,13,25,18
109,13,23,26
110,13,19,28
111,13,36,20
112,13,4,16
113,13,11,18
114,13,13,18
115,13,7,26
116,13,25,29
117,13,11,20
118,13,15,16
119,13,27,19
120,13,18,18
121,13,34,27
122,13,13,29
123,13,30,20
124,13,30,16
125,13,30,19
126,13,0,18
127,13,0,27
128,13,0,29
129,13,0,20
130,13,0,16
131,13,0,19
132,13,0,18
133,13,0,27
134,13,0,29
135,13,0,21
136,13,0,16
137,13,0,19
138,13,0,19
139,13,0,27
140,13,0,29
141,13,0,21
142,13,0,16
143,13,0,19
144,13,0,19
145,13,0,27
146,13,0,29
147,13,0,21
148,13,0,17
149,13,0,19
150,13,0,19
151,13,0,27
1,14,25,21
2,14,12,11
3,14,28,14
4,14,25,12
5,14,22,25
6,14,21,21
7,14,27,12
8,14,20,15
9,14,3,12
10,14,3,14
11,14,10,26
12,14,6,21
13,14,8,12
14,14,15,15
15,14,6,12
16,14,22,14
17,14,23,26
18,14,21,22
19,14,14,12
20,14,21,15
21,14,0,13
22,14,13,15
23,14,14,26
24,14,40,22
25,14,17,12
26,14,16,15
27,14,24,13
28,14,40,15
29,14,19,26
30,14,26,22
31,14,0,13
32,14,21,16
33,14,10,13
34,14,23,15
35,14,34,27
36,14,26,22
37,14,11,13
38,14,4,16
39,14,29,13
40,14,16,15
41,14,27,27
42,14,38,23
43,14,6,13
44,14,14,16
45,14,21,14
46,14,25,16
47,14,7,27
48,14,23,23
49,14,0,13
50,14,15,16
51,14,7,14
52,14,6,16
53,14,5,27
54,14,7,23
55,14,30,14
56,14,11,17
57,14,23,14
58,14,4,16
59,14,18,28
60,14,7,23
61,14,17,14
62,14,34,17
63,14,16,14
64,14,4,16
65,14,50,28
66,14,23,24
67,14,6,14
68,14,5,17
69,14,30,15
70,14,32,17
71,14,58,28
72,14,26,24
73,14,20,14
74,14,27,17
75,14,0,15
76,14,21,17
77,14,43,28
78,14,19,24
79,14,7,15
80,14,18,18
81,14,30,29
82,14,25,24
83,14,17,15
84,14,24,18
85,14,26,15
86,14,22,17
87,14,16,29
88,14,13,25
89,14,20,15
90,14,7,18
91,14,9,16
92,14,12,18
93,14,16,29
94,14,37,25
95,14,29,15
96,14,9,18
97,14,7,16
98,14,25,18
99,14,55,29
100,14,3,16
101,14,12,19
102,14,3,16
103,14,12,18
104,14,40,30
105,14,35,25
106,14,3,16
107,14,30,19
108,14,4,16
109,14,34,18
110,14,30,30
111,14,34,26
112,14,29,16
113,14,25,19
114,14,24,17
115,14,6,19
116,14,19,30
117,14,9,26
118,14,19,16
119,14,24,19
120,14,30,17
121,14,2,19
122,14,58,30
123,14,39,26
124,14,21,17
125,14,3,20
126,14,0,17
127,14,0,19
128,14,0,31
129,14,0,26
130,14,0,17
131,14,0,20
132,14,0,17
133,14,0,19
134,14,0,31
135,14,0,27
136,14,0,17
137,14,0,20
138,14,0,18
139,14,0,20
140,14,0,31
141,14,0,27
142,14,0,17
143,14,0,20
144,14,0,18
145,14,0,20
146,14,0,31
147,14,0,27
148,14,0,18
149,14,0,21
150,14,0,18
151,14,0,20
1,15,38,27
2,15,17,16
3,15,30,20
4,15,22,17
5,15,21,29
6,15,26,27
7,15,18,16
8,15,1,20
9,15,24,16
10,15,23,26
11,15,5,29
12,15,40,27
13,15,26,16
14,15,27,20
15,15,6,16
16,15,50,26
17,15,25,29
18,15,2,27
19,15,23,16
20,15,26,20
21,15,30,16
22,15,12,26
23,15,47,29
24,15,20,26
25,15,10,16
26,15,20,20
27,15,5,16
28,15,50,26
29,15,7,29
30,15,10,26
31,15,24,15
32,15,25,19
33,15,14,16
34,15,4,26
35,15,31,28
36,15,34,26
37,15,2,15
38,15,14,19
39,15,29,16
40,15,33,26
41,15,50,28
42,15,27,26
43,15,30,15
44,15,34,19
45,15,11,15
46,15,26,25
47,15,7,28
48,15,32,26
49,15,3,15
50,15,17,19
51,15,27,15
52,15,1,25
53,15,38,28
54,15,16,26
55,15,0,15
56,15,5,19
57,15,5,15
58,15,49,25
59,15,18,28
60,15,27,25
61,15,19,15
62,15,10,19
63,15,29,15
64,15,16,25
65,15,21,28
66,15,34,25
67,15,20,14
68,15,19,18
69,15,16,15
70,15,38,25
71,15,12,27
72,15,16,25
73,15,7,14
74,15,7,18
75,15,11,15
76,15,6,25
77,15,47,27
78,15,22,25
79,15,22,14
80,15,22,18
81,15,52,27
82,15,40,25
83,15,8,14
84,15,21,18
85,15,8,14
86,15,4,24
87,15,11,27
88,15,33,25
89,15,28,14
90,15,29,18
91,15,21,14
92,15,40,24
93,15,43,27
94,15,21,24
95,15,13,14
96,15,21,18
97,15,5,14
98,15,7,24
99,15,27,27
100,15,12,13
101,15,16,17
102,15,8,14
103,15,41,24
104,15,19,26
105,15,21,24
106,15,27,13
107,15,20,17
108,15,3,14
109,15,45,24
110,15,23,26
111,15,32,24
112,15,1,13
113,15,14,17
114,15,21,14
115,15,13,23
116,15,53,26
117,15,25,24
118,15,0,13
119,15,8,17
120,15,17,13
121,15,24,23
122,15,33,26
123,15,30,24
124,15,22,13
125,15,35,17
126,15,0,13
127,15,0,23
128,15,0,26
129,15,0,23
130,15,0,13
131,15,0,17
132,15,0,13
133,15,0,23
134,15,0,26
135,15,0,23
136,15,0,12
137,15,0,16
138,15,0,13
139,15,0,23
140,15,0,25
141,15,0,23
142,15,0,12
143,15,0,16
144,15,0,13
145,15,0,23
146,15,0,25
147,15,0,23
148,15,0,12
149,15,0,16
150,15,0,13
151,15,0,22
1,16,29,13
2,16,10,14
3,16,22,18
4,16,20,16
5,16,47,31
6,16,14,13
7,16,3,14
8,16,21,18
9,16,29,16
10,16,48,25
11,16,10,31
12,16,2,13
13,16,6,14
14,16,5,18
15,16,24,16
16,16,33,25
17,16,40,31
18,16,7,13
19,16,9,14
20,16,24,18
21,16,15,16
22,16,9,25
23,16,39,32
24,16,3,13
25,16,4,14
26,16,18,18
27,16,28,16
28,16,5,26
29,16,33,32
30,16,5,13
31,16,2,14
32,16,32,18
33,16,29,16
34,16,29,26
35,16,23,32
36,16,33,14
37,16,30,14
38,16,6,18
39,16,22,16
40,16,11,26
41,16,6,32
42,16,34,14
43,16,25,14
44,16,6,18
45,16,6,17
46,16,29,26
47,16,43,32
48,16,30,14
49,16,16,15
50,16,2,18
51,16,6,17
52,16,9,26
53,16,39,32
54,16,9,14
55,16,6,15
56,16,33,18
57,16,15,17
58,16,44,26
59,16,43,32
60,16,8,14
61,16,22,15
62,16,3,19
63,16,21,17
64,16,13,26
65,16,5,32
66,16,7,14
67,16,14,15
68,16,27,19
69,16,15,17
70,16,34,26
71,16,57,32
72,16,10,14
73,16,6,15
74,16,33,19
75,16,18,17
76,16,45,26
77,16,24,32
78,16,25,14
79,16,21,15
80,16,29,19
81,16,54,33
82,16,5,14
83,16,4,15
84,16,26,19
85,16,28,17
86,16,33,27
87,16,53,33
88,16,12,15
89,16,26,15
90,16,25,19
91,16,6,17
92,16,18,27
93,16,55,33
94,16,21,15
95,16,17,15
96,16,35,19
97,16,6,18
98,16,15,27
99,16,15,33
100,16,28,15
101,16,20,19
102,16,28,18
103,16,42,27
104,16,12,33
105,16,16,15
106,16,8,16
107,16,11,19
108,16,0,18
109,16,35,27
110,16,16,33
111,16,2,15
112,16,21,16
113,16,20,20
114,16,28,18
115,16,43,27
116,16,22,33
117,16,9,15
118,16,30,16
119,16,3,20
120,16,5,18
121,16,14,27
122,16,54,33
123,16,25,15
124,16,30,16
125,16,21,20
126,16,0,18
127,16,0,27
128,16,0,33
129,16,0,15
130,16,0,16
131,16,0,20
132,16,0,18
133,16,0,27
134,16,0,34
135,16,0,15
136,16,0,16
137,16,0,20
138,16,0,18
139,16,0,28
140,16,0,34
141,16,0,15
142,16,0,16
143,16,0,20
144,16,0,18
145,16,0,28
146,16,0,34
147,16,0,16
148,16,0,16
149,16,0,20
150,16,0,18
151,16,0,28
1,17,17,22
2,17,8,10
3,17,23,20
4,17,5,14
5,17,6,28
6,17,16,22
7,17,9,10
8,17,22,20
9,17,3,14
10,17,7,22
11,17,25,28
12,17,7,22
13,17,25,11
14,17,14,20
15,17,22,14
16,17,49,22
17,17,25,28
18,17,14,22
19,17,22,11
20,17,33,20
21,17,24,14
22,17,42,22
23,17,12,29
24,17,3,22
25,17,10,11
26,17,29,20
27,17,22,14
28,17,40,22
29,17,19,29
30,17,20,22
31,17,14,11
32,17,25,20
33,17,28,14
34,17,30,22
35,17,55,29
36,17,38,22
37,17,4,11
38,17,11,20
39,17,23,14
40,17,3,22
41,17,20,29
42,17,36,22
43,17,0,11
44,17,23,20
45,17,1,14
46,17,4,22
47,17,59,29
48,17,31,22
49,17,7,11
50,17,11,20
51,17,21,14
52,17,42,22
53,17,37,29
54,17,18,22
55,17,3,11
56,17,14,20
57,17,0,14
58,17,6,22
59,17,38,29
60,17,16,23
61,17,9,11
62,17,25,20
63,17,4,15
64,17,3,22
65,17,52,29
66,17,34,23
67,17,3,11
68,17,2,20
69,17,1,15
70,17,47,22
71,17,19,29
72,17,35,23
73,17,27,11
74,17,25,20
75,17,28,15
76,17,1,22
77,17,18,29
78,17,37,23
79,17,8,11
80,17,25,20
81,17,16,29
82,17,24,23
83,17,14,11
84,17,23,20
85,17,26,15
86,17,20,22
87,17,56,29
88,17,32,23
89,17,7,11
90,17,19,20
91,17,20,15
92,17,2,22
93,17,6,29
94,17,39,23
95,17,14,11
96,17,18,21
97,17,24,15
98,17,3,23
99,17,26,29
100,17,21,12
101,17,25,21
102,17,5,15
103,17,16,23
104,17,50,29
105,17,8,23
106,17,8,12
107,17,7,21
108,17,12,15
109,17,45,23
110,17,31,29
111,17,29,23
112,17,22,12
113,17,33,21
114,17,6,15
115,17,43,23
116,17,25,30
117,17,2,23
118,17,9,12
119,17,31,21
120,17,24,15
121,17,30,23
122,17,24,30
123,17,28,23
124,17,13,12
125,17,17,21
126,17,0,15
127,17,0,23
128,17,0,30
129,17,0,23
130,17,0,12
131,17,0,21
132,17,0,15
133,17,0,23
134,17,0,30
135,17,0,23
136,17,0,12
137,17,0,21
138,17,0,15
139,17,0,23
140,17,0,30
141,17,0,23
142,17,0,12
143,17,0,21
144,17,0,15
145,17,0,23
146,17,0,30
147,17,0,24
148,17,0,12
149,17,0,21
150,17,0,15
151,17,0,23
1,18,40,21
2,18,22,18
3,18,3,20
4,18,12,19
5,18,49,31
6,18,3,21
7,18,1,18
8,18,2,20
9,18,30,18
10,18,48,28
11,18,49,31
12,18,1,20
13,18,14,17
14,18,33,20
15,18,8,18
16,18,20,28
17,18,14,31
18,18,23,20
19,18,3,17
20,18,17,20
21,18,19,18
22,18,47,28
23,18,40,31
24,18,5,20
25,18,21,17
26,18,18,20
27,18,24,18
28,18,7,28
29,18,19,31
30,18,36,20
31,18,24,17
32,18,23,19
33,18,11,18
34,18,5,28
35,18,55,30
36,18,18,20
37,18,7,17
38,18,30,19
39,18,30,18
40,18,46,27
41,18,5,30
42,18,3,20
43,18,17,17
44,18,13,19
45,18,11,17
46,18,48,27
47,18,50,30
48,18,39,19
49,18,15,16
50,18,25,19
51,18,10,17
52,18,17,27
53,18,25,30
54,18,31,19
55,18,20,16
56,18,8,19
57,18,28,17
58,18,18,27
59,18,48,30
60,18,6,19
61,18,23,16
62,18,2,19
63,18,6,17
64,18,8,27
65,18,49,30
66,18,2,19
67,18,5,16
68,18,20,18
69,18,26,17
70,18,35,26
71,18,35,29
72,18,21,19
73,18,29,16
74,18,24,18
75,18,3,17
76,18,36,26
77,18,33,29
78,18,25,19
79,18,2,15
80,18,25,18
81,18,24,29
82,18,8,18
83,18,17,15
84,18,14,18
85,18,7,16
86,18,8,26
87,18,8,29
88,18,18,18
89,18,9,15
90,18,21,18
91,18,17,16
92,18,32,26
93,18,42,29
94,18,12,18
95,18,16,15
96,18,23,18
97,18,26,16
98,18,2,26
99,18,6,29
100,18,24,15
101,18,35,17
102,18,22,16
103,18,46,25
104,18,25,28
105,18,30,18
106,18,18,15
107,18,4,17
108,18,20,15
109,18,19,25
110,18,39,28
111,18,33,17
112,18,30,14
113,18,33,17
114,18,18,15
115,18,25,25
116,18,5,28
117,18,37,17
118,18,11,14
119,18,6,17
120,18,13,15
121,18,42,25
122,18,5,28
123,18,13,17
124,18,26,14
125,18,32,17
126,18,0,15
127,18,0,25
128,18,0,28
129,18,0,17
130,18,0,14
131,18,0,16
132,18,0,15
133,18,0,25
134,18,0,28
135,18,0,17
136,18,0,14
137,18,0,16
138,18,0,15
139,18,0,24
140,18,0,27
141,18,0,17
142,18,0,14
143,18,0,16
144,18,0,14
145,18,0,24
146,18,0,27
147,18,0,16
148,18,0,13
149,18,0,16
150,18,0,14
151,18,0,24
1,19,37,20
2,19,8,16
3,19,14,19
4,19,15,15
5,19,59,34
6,19,8,20
7,19,13,16
8,19,30,19
9,19,24,15
10,19,30,23
11,19,54,34
12,19,9,20
13,19,7,16
14,19,32,19
15,19,20,15
16,19,4,23
17,19,50,34
18,19,7,21
19,19,12,16
20,19,23,19
21,19,16,16
22,19,17,23
23,19,14,34
24,19,22,21
25,19,1,16
26,19,27,19
27,19,3,16
28,19,32,23
29,19,11,34
30,19,22,21
31,19,19,16
32,19,6,19
33,19,5,16
34,19,25,23
35,19,50,34
36,19,25,21
37,19,16,16
38,19,15,19
39,19,11,16
40,19,25,23
41,19,13,34
42,19,39,21
43,19,8,16
44,19,5,19
45,19,30,16
46,19,4,23
47,19,16,34
48,19,32,21
49,19,10,16
50,19,16,19
51,19,22,16
52,19,49,23
53,19,48,34
54,19,22,21
55,19,8,16
56,19,34,19
57,19,4,16
58,19,36,23
59,19,48,34
60,19,24,21
61,19,18,16
62,19,8,19
63,19,19,16
64,19,6,23
65,19,48,34
66,19,30,21
67,19,30,16
68,19,21,19
69,19,20,16
70,19,31,23
71,19,22,34
72,19,19,21
73,19,21,16
74,19,16,19
75,19,24,16
76,19,3,23
77,19,29,34
78,19,25,21
79,19,18,16
80,19,28,19
81,19,28,34
82,19,4,21
83,19,24,16
84,19,21,19
85,19,26,16
86,19,26,23
87,19,59,34
88,19,30,21
89,19,22,16
90,19,33,19
91,19,16,16
92,19,14,23
93,19,52,34
94,19,37,21
95,19,6,17
96,19,9,19
97,19,14,16
98,19,48,23
99,19,50,34
100,19,27,17
101,19,3,19
102,19,8,16
103,19,8,23
104,19,47,34
105,19,10,21
106,19,16,17
107,19,33,19
108,19,8,16
109,19,29,23
110,19,14,34
111,19,12,21
112,19,29,17
113,19,2,19
114,19,21,16
115,19,40,23
116,19,6,34
117,19,6,21
118,19,23,17
119,19,18,19
120,19,16,16
121,19,26,23
122,19,31,35
123,19,28,21
124,19,26,17
125,19,33,19
126,19,0,16
127,19,0,24
128,19,0,35
129,19,0,21
130,19,0,17
131,19,0,19
132,19,0,16
133,19,0,24
134,19,0,35
135,19,0,21
136,19,0,17
137,19,0,20
138,19,0,16
139,19,0,24
140,19,0,35
141,19,0,21
142,19,0,17
143,19,0,20
144,19,0,16
145,19,0,24
146,19,0,35
147,19,0,21
148,19,0,17
149,19,0,20
150,19,0,16
151,19,0,24
1,20,24,18
2,20,7,12
3,20,18,19
4,20,13,14
5,20,16,30
6,20,10,18
7,20,2,12
8,20,12,19
9,20,10,14
10,20,50,23
11,20,48,30
12,20,8,18
13,20,8,12
14,20,21,19
15,20,0,14
16,20,13,23
17,20,42,30
18,20,5,18
19,20,22,12
20,20,27,19
21,20,27,14
22,20,18,23
23,20,58,30
24,20,8,18
25,20,21,12
26,20,32,19
27,20,16,14
28,20,32,23
29,20,51,30
30,20,11,18
31,20,3,12
32,20,29,19
33,20,9,14
34,20,22,23
35,20,11,30
36,20,9,18
37,20,7,12
38,20,25,19
39,20,30,14
40,20,39,23
41,20,13,30
42,20,28,18
43,20,16,12
44,20,13,19
45,20,23,14
46,20,25,23
47,20,46,30
48,20,25,19
49,20,0,13
50,20,17,19
51,20,2,14
52,20,24,23
53,20,7,30
54,20,6,19
55,20,26,13
56,20,19,19
57,20,6,14
58,20,24,23
59,20,16,30
60,20,18,19
61,20,9,13
62,20,5,19
63,20,0,14
64,20,19,23
65,20,34,30
66,20,8,19
67,20,1,13
68,20,27,19
69,20,28,14
70,20,15,23
71,20,15,30
72,20,22,19
73,20,13,13
74,20,0,19
75,20,17,14
76,20,9,24
77,20,47,31
78,20,17,19
79,20,25,13
80,20,24,19
81,20,39,31
82,20,39,19
83,20,26,13
84,20,35,19
85,20,18,14
86,20,49,24
87,20,45,31
88,20,37,19
89,20,29,13
90,20,7,19
91,20,20,14
92,20,36,24
93,20,33,31
94,20,38,19
95,20,0,13
96,20,9,19
97,20,20,14
98,20,8,24
99,20,29,31
100,20,19,13
101,20,21,19
102,20,13,15
103,20,2,24
104,20,15,31
105,20,21,19
106,20,13,13
107,20,32,19
108,20,17,15
109,20,13,24
110,20,39,31
111,20,27,19
112,20,13,13
113,20,10,19
114,20,5,15
115,20,24,24
116,20,18,31
117,20,34,19
118,20,17,13
119,20,23,19
120,20,18,15
121,20,31,24
122,20,26,31
123,20,6,19
124,20,11,13
125,20,22,20
126,20,0,15
127,20,0,24
128,20,0,31
129,20,0,19
130,20,0,13
131,20,0,20
132,20,0,15
133,20,0,24
134,20,0,31
135,20,0,19
136,20,0,13
137,20,0,20
138,20,0,15
139,20,0,24
140,20,0,31
141,20,0,19
142,20,0,13
143,20,0,20
144,20,0,15
145,20,0,24
146,20,0,31
147,20,0,19
148,20,0,13
149,20,0,20
150,20,0,15
151,20,0,24
1,21,22,21
2,21,9,16
3,21,6,14
4,21,13,14
5,21,17,34
6,21,29,21
7,21,29,16
8,21,22,14
9,21,4,14
10,21,7,28
11,21,37,34
12,21,26,21
13,21,27,16
14,21,23,14
15,21,27,14
16,21,17,28
17,21,38,34
18,21,16,21
19,21,7,16
20,21,28,14
21,21,1,14
22,21,38,28
23,21,43,34
24,21,16,21
25,21,29,16
26,21,16,14
27,21,24,14
28,21,6,28
29,21,54,34
30,21,29,21
31,21,20,16
32,21,26,14
33,21,28,14
34,21,37,28
35,21,22,34
36,21,16,21
37,21,29,16
38,21,3,14
39,21,26,14
40,21,49,28
41,21,21,34
42,21,39,21
43,21,3,16
44,21,17,14
45,21,1,14
46,21,48,28
47,21,52,34
48,21,12,21
49,21,17,16
50,21,10,14
51,21,8,14
52,21,42,28
53,21,15,34
54,21,20,21
55,21,15,16
56,21,26,14
57,21,5,14
58,21,13,28
59,21,37,34
60,21,8,21
61,21,29,16
62,21,19,14
63,21,14,14
64,21,8,28
65,21,40,34
66,21,1,21
67,21,15,16
68,21,14,14
69,21,5,14
70,21,38,28
71,21,35,34
72,21,16,21
73,21,25,16
74,21,12,14
75,21,28,14
76,21,34,28
77,21,5,34
78,21,21,21
79,21,6,16
80,21,4,14
81,21,8,34
82,21,10,21
83,21,2,16
84,21,6,14
85,21,14,14
86,21,16,28
87,21,48,34
88,21,15,21
89,21,28,16
90,21,22,14
91,21,23,14
92,21,38,28
93,21,46,34
94,21,25,21
95,21,17,16
96,21,11,14
97,21,2,14
98,21,29,28
99,21,28,34
100,21,26,16
101,21,21,14
102,21,11,14
103,21,32,28
104,21,60,34
105,21,40,21
106,21,15,16
107,21,10,14
108,21,18,14
109,21,26,28
110,21,42,34
111,21,33,21
112,21,8,16
113,21,26,14
114,21,21,14
115,21,39,27
116,21,9,34
117,21,32,21
118,21,0,16
119,21,1,14
120,21,14,14
121,21,17,27
122,21,59,33
123,21,26,21
124,21,7,16
125,21,0,14
126,21,0,14
127,21,0,27
128,21,0,33
129,21,0,21
130,21,0,16
131,21,0,14
132,21,0,14
133,21,0,27
134,21,0,33
135,21,0,21
136,21,0,16
137,21,0,14
138,21,0,14
139,21,0,27
140,21,0,33
141,21,0,21
142,21,0,16
143,21,0,14
144,21,0,14
145,21,0,27
146,21,0,33
147,21,0,21
148,21,0,16
149,21,0,14
150,21,0,14
151,21,0,27
1,22,3,9
2,22,29,10
3,22,3,8
4,22,15,11
5,22,24,22
6,22,27,9
7,22,14,10
8,22,10,9
9,22,23,11
10,22,7,20
11,22,21,23
12,22,3,10
13,22,28,11
14,22,6,9
15,22,7,12
16,22,16,21
17,22,7,23
18,22,6,10
19,22,5,12
20,22,24,10
21,22,13,12
22,22,25,21
23,22,16,24
24,22,2,11
25,22,19,12
26,22,23,11
27,22,8,13
28,22,31,22
29,22,21,24
30,22,7,11
31,22,30,13
32,22,0,11
33,22,4,14
34,22,33,22
35,22,28,25
36,22,16,12
37,22,13,13
38,22,11,12
39,22,17,14
40,22,13,23
41,22,51,25
42,22,32,12
43,22,10,14
44,22,19,12
45,22,10,15
46,22,16,23
47,22,11,26
48,22,9,13
49,22,12,14
50,22,25,13
51,22,16,15
52,22,14,24
53,22,58,26
54,22,5,14
55,22,12,15
56,22,1,13
57,22,27,16
58,22,8,24
59,22,6,27
60,22,16,14
61,22,11,15
62,22,24,14
63,22,12,16
64,22,49,25
65,22,26,28
66,22,9,15
67,22,8,16
68,22,5,14
69,22,17,17
70,22,31,26
71,22,18,28
72,22,10,15
73,22,9,17
74,22,6,15
75,22,26,17
76,22,45,26
77,22,39,29
78,22,5,16
79,22,13,17
80,22,22,16
81,22,54,29
82,22,13,16
83,22,4,18
84,22,29,16
85,22,26,19
86,22,33,27
87,22,49,30
88,22,32,17
89,22,20,18
90,22,5,17
91,22,17,19
92,22,34,28
93,22,9,30
94,22,27,17
95,22,20,19
96,22,14,17
97,22,24,20
98,22,10,28
99,22,18,31
100,22,18,19
101,22,9,18
102,22,25,20
103,22,14,29
104,22,46,31
105,22,4,19
106,22,30,20
107,22,27,18
108,22,19,21
109,22,28,29
110,22,51,32
111,22,21,19
112,22,10,20
113,22,20,19
114,22,27,21
115,22,45,30
116,22,8,33
117,22,32,20
118,22,22,21
119,22,12,19
120,22,1,22
121,22,37,31
122,22,28,33
123,22,31,20
124,22,19,21
125,22,28,20
126,22,0,22
127,22,0,31
128,22,0,34
129,22,0,21
130,22,0,22
131,22,0,21
132,22,0,23
133,22,0,32
134,22,0,34
135,22,0,21
136,22,0,23
137,22,0,21
138,22,0,23
139,22,0,32
140,22,0,35
141,22,0,22
142,22,0,23
143,22,0,22
144,22,0,24
145,22,0,33
146,22,0,35
147,22,0,22
148,22,0,24
149,22,0,22
150,22,0,25
151,22,0,33
1,23,36,22
2,23,26,16
3,23,18,17
4,23,22,16
5,23,28,34
6,23,19,22
7,23,22,15
8,23,1,17
9,23,25,16
10,23,41,25
11,23,45,34
12,23,4,22
13,23,13,15
14,23,10,17
15,23,17,16
16,23,22,25
17,23,22,34
18,23,27,22
19,23,10,15
20,23,13,17
21,23,26,16
22,23,25,25
23,23,60,34
24,23,5,22
25,23,30,15
26,23,2,17
27,23,26,16
28,23,18,24
29,23,38,34
30,23,18,22
31,23,19,15
32,23,19,17
33,23,27,15
34,23,22,24
35,23,5,33
36,23,32,22
37,23,5,15
38,23,7,17
39,23,6,15
40,23,35,24
41,23,8,33
42,23,16,21
43,23,28,15
44,23,3,16
45,23,14,15
46,23,18,24
47,23,32,33
48,23,25,21
49,23,9,14
50,23,29,16
51,23,15,15
52,23,18,24
53,23,32,33
54,23,17,21
55,23,6,14
56,23,18,16
57,23,13,15
58,23,2,24
59,23,54,33
60,23,20,21
61,23,21,14
62,23,28,16
63,23,3,15
64,23,11,24
65,23,16,33
66,23,37,21
67,23,12,14
68,23,20,16
69,23,26,15
70,23,44,23
71,23,46,33
72,23,30,21
73,23,2,14
74,23,32,16
75,23,30,14
76,23,36,23
77,23,44,32
78,23,32,21
79,23,6,14
80,23,33,16
81,23,23,32
82,23,8,20
83,23,16,14
84,23,8,16
85,23,1,14
86,23,50,23
87,23,54,32
88,23,33,20
89,23,8,14
90,23,8,15
91,23,21,14
92,23,19,23
93,23,39,32
94,23,17,20
95,23,8,13
96,23,10,15
97,23,7,14
98,23,11,23
99,23,17,32
100,23,19,13
101,23,20,15
102,23,3,14
103,23,43,23
104,23,17,32
105,23,14,20
106,23,5,13
107,23,30,15
108,23,21,14
109,23,17,23
110,23,25,32
111,23,26,20
112,23,24,13
113,23,27,15
114,23,1,14
115,23,10,22
116,23,47,32
117,23,26,20
118,23,26,13
119,23,17,15
120,23,3,13
121,23,16,22
122,23,48,31
123,23,11,20
124,23,8,13
125,23,12,15
126,23,0,13
127,23,0,22
128,23,0,31
129,23,0,19
130,23,0,13
131,23,0,14
132,23,0,13
133,23,0,22
134,23,0,31
135,23,0,19
136,23,0,12
137,23,0,14
138,23,0,13
139,23,0,22
140,23,0,31
141,23,0,19
142,23,0,12
143,23,0,14
144,23,0,13
145,23,0,22
146,23,0,31
147,23,0,19
148,23,0,12
149,23,0,14
150,23,0,13
151,23,0,22
1,24,39,24
2,24,21,18
3,24,23,23
4,24,26,19
5,24,18,34
6,24,40,23
7,24,17,18
8,24,27,22
9,24,13,19
10,24,37,28
11,24,45,34
12,24,29,23
13,24,11,17
14,24,21,22
15,24,21,19
16,24,24,28
17,24,25,33
18,24,2,23
19,24,29,17
